Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Frequency,R_Score,F_Score,M_Score,RFM_Score,CLV_Proxy,CLV_Enriched,AvgBasketSize,DigitalEngagement,DealSensitivity,CampaignEngagement,HasChildren,CustomerSeniority
29103.0,1,0,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,35,2830,0,0,0,1,0,0,0,1,0,0,42,36,0,6,4,1,1,6,5.41696113074205,9.97626856119748,7.0,10,0.3333333333333333,0,1,7.7534246575342465
67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,46,2845,0,1,0,0,0,0,0,1,0,0,1163,1152,0,32,2,5,5,12,149.20738137082603,354.8801353957279,36.34375,15,0.15625,0,1,7.794520547945205
50616.0,0,1,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,70,2236,0,0,0,1,0,0,0,0,0,1,58,49,0,7,2,2,2,6,9.467799642218246,14.122745531615191,8.285714285714286,3,0.14285714285714285,0,1,6.126027397260274
49431.0,0,1,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,65,2854,1,0,0,0,0,0,0,1,0,0,348,331,0,15,5,3,3,11,44.50595655220743,114.60519044521914,23.2,15,0.13333333333333333,0,1,7.8191780821917805
61278.0,0,1,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,67,2335,0,0,0,1,0,0,0,1,0,0,150,135,0,10,1,2,2,5,23.447537473233403,32.40353839676582,15.0,9,0.2,0,1,6.397260273972603
26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,62,2804,0,0,0,1,0,1,0,0,0,0,185,160,0,11,1,2,3,6,24.081669044222537,32.380426029863706,16.818181818181817,9,0.18181818181818182,0,0,7.682191780821918
73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,73,2461,0,0,0,1,0,0,0,0,0,1,1024,953,0,26,4,5,4,13,151.87322226737098,398.78761534053854,39.38461538461539,13,0.038461538461538464,0,1,6.742465753424658
46734.0,1,2,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,54,2410,0,0,1,0,0,0,0,0,0,1,147,71,1,12,1,3,2,6,22.263485477178424,32.215896297725884,12.25,9,0.3333333333333333,1,1,6.602739726027397
56253.0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,57,2728,0,0,0,1,0,0,0,1,0,0,592,587,0,22,1,4,4,9,79.20821114369501,139.0841856469627,26.90909090909091,13,0.18181818181818182,0,1,7.473972602739726
19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,35,2386,0,1,0,0,0,0,0,1,0,0,16,10,0,4,2,1,1,4,2.4476110645431683,3.350875565928491,4.0,7,0.25,0,1,6.536986301369863
58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,45,2345,0,0,0,0,1,0,0,1,0,0,913,762,0,24,1,5,4,10,142.10874200426437,248.2646733111849,38.041666666666664,10,0.041666666666666664,0,1,6.424657534246576
25965.0,0,0,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,40,2819,0,1,0,0,0,0,1,0,0,0,63,52,0,6,4,1,2,7,8.157147924796027,15.86782756994031,10.5,10,0.16666666666666666,0,0,7.723287671232876
14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,64,2703,0,0,0,1,0,0,0,0,1,0,24,22,0,5,1,1,1,3,3.2408435072142066,4.019650861661032,4.8,7,0.2,0,0,7.405479452054794
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,61,2707,0,1,0,0,0,0,0,1,0,0,41,22,0,5,2,1,1,4,5.528260066494274,7.542432338782886,8.2,9,0.2,0,0,7.416438356164384
45068.0,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,46,2568,0,0,0,1,0,0,0,0,0,1,17,14,0,4,4,1,1,6,2.416277258566978,4.615163351986868,4.25,8,0.25,0,1,7.035616438356165
21063.0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,33,2436,0,0,1,0,0,0,1,0,0,0,44,29,0,7,4,2,2,8,6.592775041050903,12.699261295893214,6.285714285714286,8,0.2857142857142857,0,1,6.673972602739726
29187.0,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,2575,0,1,0,0,0,0,0,0,0,1,32,30,0,5,3,1,1,5,4.535922330097088,7.927475249218307,6.4,9,0.2,0,1,7.054794520547945
54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,49,2393,0,1,0,0,0,1,0,0,0,0,180,162,0,12,2,3,2,7,27.455077308817383,43.275444853691475,15.0,6,0.25,0,1,6.556164383561644
59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,56,2494,0,1,0,0,0,0,0,0,0,1,1038,1028,0,28,1,5,4,10,151.91259021651965,296.4383102956609,37.07142857142857,12,0.10714285714285714,0,1,6.832876712328767
59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,58,2392,0,0,1,0,0,0,0,0,1,0,491,408,0,21,1,4,3,8,74.92265886287626,125.02949696074064,23.38095238095238,11,0.23809523809523808,0,1,6.553424657534246
66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,50,2814,0,0,0,0,1,0,0,1,0,0,888,747,0,17,4,3,4,11,115.181236673774,267.8633411018,52.23529411764706,7,0.23529411764705882,0,1,7.7095890410958905
77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,40,2354,0,1,0,0,0,0,0,1,0,0,611,552,0,20,4,4,4,12,94.73874256584537,224.32852362314338,30.55,10,0.1,0,1,6.449315068493151
52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,45,2734,0,0,1,0,0,0,0,0,0,1,952,914,0,16,2,3,4,9,127.09583028529626,237.80086639003636,59.5,10,0.125,0,1,7.49041095890411
26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,46,2197,0,1,0,0,0,0,0,1,0,0,10,9,0,4,4,1,1,6,1.6613563950842056,3.1548990128871783,2.5,9,0.25,0,1,6.019178082191781
81300.0,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,57,2766,0,1,0,0,0,0,0,0,0,1,1205,1169,1,21,5,4,5,14,159.01120751988432,432.69575473580926,57.38095238095238,15,0.14285714285714285,1,1,7.578082191780822
70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,41,2337,0,0,1,0,0,0,0,1,0,0,485,394,0,17,2,3,3,8,75.74882327770646,131.319313081859,28.529411764705884,3,0.058823529411764705,0,0,6.402739726027397
36145.0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,35,2537,0,1,0,0,0,1,0,0,0,0,154,136,1,12,5,3,2,10,22.156089869925108,52.95706235059619,12.833333333333334,13,0.3333333333333333,1,1,6.950684931506849
65295.0,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,40,2347,0,0,1,0,0,0,0,0,0,1,658,652,0,20,5,4,4,13,102.33063485300383,271.0788276338558,32.9,5,0.05,0,0,6.4301369863013695
68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,57,2413,1,0,0,0,0,0,0,1,0,0,774,620,0,23,3,5,4,12,117.07832573559884,266.82967260671364,33.65217391304348,14,0.08695652173913043,0,1,6.610958904109589
68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,53,2827,1,0,0,0,0,0,0,1,0,0,1959,1844,0,30,1,5,5,11,252.93066855323667,507.4655485349293,65.3,18,0.03333333333333333,0,0,7.745205479452054
41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,38,2498,0,0,0,1,0,1,0,0,0,0,422,377,0,15,4,3,3,10,61.661329063250605,139.45860376344297,28.133333333333333,16,0.06666666666666667,0,0,6.843835616438356
38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,65,2407,0,0,0,1,0,0,0,1,0,0,216,175,0,12,1,3,3,7,32.754466140423766,48.243012144810194,18.0,8,0.16666666666666666,0,1,6.594520547945206
65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,53,2351,0,0,0,1,0,0,0,1,0,0,1092,1038,0,17,1,3,4,8,169.53636750319012,265.23660032211563,64.23529411764706,3,0.058823529411764705,0,0,6.441095890410959
66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,44,2638,1,0,0,0,0,0,0,0,0,1,611,533,0,20,1,4,4,9,84.53942380591357,123.8600860412222,30.55,9,0.1,0,1,7.227397260273973
86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,48,2814,0,0,1,0,0,0,0,0,0,1,2074,2034,0,22,1,4,5,10,269.0156361051883,418.9743169784822,94.27272727272727,7,0.045454545454545456,0,0,7.7095890410958905
77845.0,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,31,2203,0,0,0,1,0,0,0,0,0,1,1320,1294,2,21,3,4,5,12,218.70177031320927,519.5001882563241,62.857142857142854,4,0.047619047619047616,2,0,6.035616438356165
69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,51,2431,0,0,0,1,0,0,0,0,0,1,977,910,0,15,5,3,4,12,146.69066227889758,389.72783424344175,65.13333333333334,6,0.06666666666666667,0,0,6.66027397260274
50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,60,2792,1,0,0,0,0,0,0,0,0,1,489,485,1,22,1,4,3,8,63.92729226361032,97.61038283144633,22.227272727272727,10,0.2727272727272727,1,1,7.64931506849315
61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,50,2467,0,0,1,0,0,0,0,1,0,0,858,759,0,13,2,3,4,9,126.9436562626672,208.7398623064765,66.0,7,0.07692307692307693,0,0,6.758904109589041
42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,62,2511,0,0,0,1,0,0,0,0,1,0,190,110,0,12,1,3,3,7,27.618478693747512,38.53741213081048,15.833333333333334,4,0.25,0,1,6.879452054794521
13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,68,2398,0,0,0,1,0,0,1,0,0,0,19,9,0,5,4,1,1,6,2.8919933277731444,5.510887919872151,3.8,7,0.2,0,0,6.5698630136986305
47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,71,2555,0,0,0,0,1,0,0,0,1,0,90,59,0,9,5,2,2,9,12.857142857142856,30.625188764723646,10.0,9,0.3333333333333333,0,1,7.0
61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,59,2497,0,1,0,0,0,0,0,0,1,0,120,114,0,8,1,2,2,5,17.541049259110935,21.855232621640685,15.0,5,0.125,0,1,6.841095890410959
34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,25,2254,0,0,1,0,0,0,0,1,0,0,19,15,0,4,2,1,1,4,3.0767524401064774,4.517918605380689,4.75,7,0.25,0,0,6.175342465753425
26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,71,2606,0,0,1,0,0,0,0,0,0,1,55,53,0,8,4,2,2,8,7.703376822716808,15.227605347230897,6.875,10,0.375,0,1,7.13972602739726
45938.0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,59,2397,0,0,1,0,0,0,0,1,0,0,607,578,0,20,3,4,4,11,92.43012098456404,207.91891908578464,30.35,14,0.1,0,0,6.567123287671233
78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,60,2240,0,0,0,1,0,0,0,1,0,0,970,936,1,28,4,5,4,13,158.05803571428572,445.51054041243,34.642857142857146,14,0.03571428571428571,1,0,6.136986301369863
78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,47,2444,1,0,0,0,0,0,0,1,0,0,700,666,0,20,1,4,4,9,104.54173486088379,153.16579758687624,35.0,13,0.15,0,1,6.695890410958904
71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,42,2268,0,1,0,0,0,0,0,1,0,0,591,568,0,20,4,4,4,12,95.11243386243386,242.10437710437714,29.55,12,0.1,0,1,6.213698630136986
71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,42,2297,1,0,0,0,0,0,0,1,0,0,1211,969,1,21,4,4,5,13,192.43143230300393,486.0283674235138,57.666666666666664,13,0.14285714285714285,1,1,6.293150684931507
90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,32,2220,0,0,1,0,0,0,0,0,1,0,1605,1589,3,15,4,3,5,12,263.88513513513516,614.8021541626193,107.0,4,0.06666666666666667,3,0,6.082191780821918
41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,52,2344,1,0,0,0,0,0,0,0,1,0,182,177,0,12,4,3,3,10,28.34044368600683,63.711074953038604,15.166666666666666,11,0.25,0,1,6.421917808219178
71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,34,2694,0,1,0,0,0,0,0,1,0,0,1350,1257,2,22,1,4,5,10,182.9064587973274,293.2432655136855,61.36363636363637,12,0.09090909090909091,2,1,7.380821917808219
35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,50,2161,1,0,0,0,0,0,0,0,0,1,39,21,0,6,4,1,1,6,6.587228135122628,12.434805096040742,6.5,3,0.16666666666666666,0,1,5.920547945205479
43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,69,2604,1,0,0,0,0,0,0,1,0,0,607,577,0,20,1,4,4,9,85.08256528417819,138.50650162540634,30.35,17,0.1,0,1,7.134246575342465
66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,72,2379,0,0,0,1,0,0,0,0,0,1,757,566,1,14,1,3,4,8,116.14333753678017,158.62282462739955,54.07142857142857,9,0.21428571428571427,1,1,6.517808219178082
35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,49,2694,0,1,0,0,0,0,0,0,1,0,41,23,1,5,5,1,1,7,5.554936896807721,11.775370109653013,8.2,8,0.2,1,1,7.380821917808219
25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,34,2511,0,1,0,0,0,0,0,1,0,0,12,6,0,4,4,1,1,6,1.7443249701314216,3.312455498835427,3.0,9,0.25,0,1,6.879452054794521
55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,55,2775,0,0,1,0,0,0,0,0,1,0,837,771,0,26,3,5,4,12,110.09189189189188,265.8808410947945,32.19230769230769,12,0.15384615384615385,0,1,7.602739726027397
33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,45,2653,0,0,1,0,0,0,0,1,0,0,70,28,0,8,5,2,2,9,9.630606860158311,21.575545601439934,8.75,8,0.25,0,1,7.2684931506849315
58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,67,2570,0,0,0,1,0,0,0,1,0,0,547,498,0,20,3,4,3,10,77.68677042801556,177.05356981268665,27.35,9,0.15,0,0,7.041095890410959
50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,38,2485,0,0,0,1,0,0,0,1,0,0,229,225,0,13,2,3,3,8,33.63581488933602,54.42412331636047,17.615384615384617,11,0.23076923076923078,0,1,6.808219178082192
76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,45,2728,0,1,0,0,0,0,0,0,0,1,1364,1217,0,11,2,2,5,9,182.5,310.2114164904862,124.0,4,0.09090909090909091,0,0,7.473972602739726
87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,60,2803,1,0,0,0,0,1,0,0,0,0,1072,992,1,17,5,3,4,12,139.59329290046378,352.18040069320665,63.05882352941177,7,0.058823529411764705,1,0,7.67945205479452
25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,42,2662,0,0,0,1,0,0,0,1,0,0,43,38,0,7,3,2,1,6,5.8959429000751316,10.59524622635066,6.142857142857143,9,0.2857142857142857,0,1,7.293150684931507
58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,50,2614,1,0,0,0,0,0,0,1,0,0,1011,837,0,31,2,5,4,11,141.16870696250956,296.92849474801756,32.61290322580645,17,0.1935483870967742,0,1,7.161643835616438
45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,2251,0,0,1,0,0,0,0,1,0,0,18,15,0,4,5,1,1,7,2.918702798756108,6.090400977531244,4.5,8,0.25,0,1,6.167123287671233
74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,55,2716,0,1,0,0,0,0,0,0,1,0,956,947,0,16,5,3,4,12,128.4756995581738,350.7806098108185,59.75,9,0.125,0,1,7.441095890410959
59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,66,2582,0,1,0,0,0,0,0,1,0,0,714,559,0,21,1,4,4,9,100.93338497288923,163.8833819432958,34.0,18,0.047619047619047616,0,0,7.073972602739726
18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2196,0,1,0,0,0,0,0,0,0,1,15,14,0,6,3,1,1,5,2.4931693989071038,4.4481140673477695,2.5,8,0.3333333333333333,0,1,6.016438356164383
72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,55,2660,0,1,0,0,0,0,0,1,0,0,1698,1449,0,16,2,3,5,10,232.99624060150376,384.2768628760061,106.125,8,0.0625,0,0,7.287671232876712
7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,44,2856,0,1,0,0,0,0,0,1,0,0,39,7,1,12,5,3,1,9,4.984243697478991,11.52686849933772,3.25,13,0.4166666666666667,1,1,7.824657534246575
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,54,2180,0,1,0,0,0,0,0,1,0,0,61,57,0,6,1,1,2,4,10.213302752293579,11.63841476424152,10.166666666666666,8,0.16666666666666666,0,1,5.972602739726027
80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,65,2377,0,1,0,0,0,0,0,1,0,0,1332,1284,1,24,2,5,5,12,204.53512831299957,437.80222907870615,55.5,8,0.041666666666666664,1,0,6.512328767123288
75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,44,2314,1,0,0,0,0,0,0,0,1,0,876,725,0,23,3,5,4,12,138.17631806395852,336.3361540471549,38.08695652173913,4,0.043478260869565216,0,0,6.33972602739726
56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,55,2420,0,1,0,0,0,0,0,0,1,0,385,359,0,21,2,4,3,9,58.06818181818182,120.47408546351464,18.333333333333332,13,0.3333333333333333,0,1,6.63013698630137
89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,29,2599,0,0,0,1,0,0,0,1,0,0,653,470,1,26,5,5,4,14,91.7064255482878,269.0442914429331,25.115384615384617,15,0.038461538461538464,1,0,7.120547945205479
35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,71,2434,1,0,0,0,0,0,0,0,0,1,11,11,0,4,4,1,1,6,1.6495480690221858,3.1688992502850444,2.75,5,0.25,0,1,6.668493150684932
53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,67,2850,0,0,0,1,0,0,0,0,0,1,437,394,0,23,2,5,3,10,55.96666666666666,119.74263565891474,19.0,15,0.34782608695652173,0,1,7.808219178082192
66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,42,2541,0,1,0,0,0,0,0,1,0,0,497,388,0,23,3,5,3,11,71.39118457300276,156.06444999679675,21.608695652173914,7,0.30434782608695654,0,1,6.961643835616439
45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,72,2415,1,0,0,0,0,0,0,0,0,1,254,224,0,16,2,3,3,8,38.38923395445134,65.97501423790605,15.875,14,0.3125,0,1,6.616438356164384
89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,47,2422,1,0,0,0,0,0,0,1,0,0,1430,1388,3,14,4,3,5,12,215.50371593724194,507.85371817768646,102.14285714285714,9,0.21428571428571427,3,1,6.635616438356164
72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,71,2220,0,1,0,0,0,0,0,1,0,0,1677,1677,3,26,3,5,5,13,275.72297297297297,679.3005733005733,64.5,6,0.038461538461538464,3,0,6.082191780821918
67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,47,2616,0,1,0,0,0,0,0,1,0,0,1165,995,0,19,2,4,5,11,162.54778287461772,305.3928041886757,61.31578947368421,12,0.10526315789473684,0,1,7.167123287671233
70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,68,2185,0,0,0,1,0,0,0,0,1,0,313,292,0,13,4,3,3,10,52.286041189931346,116.24033211686877,24.076923076923077,6,0.07692307692307693,0,1,5.986301369863014
17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,31,2627,0,1,0,0,0,0,1,0,0,0,12,6,0,4,4,1,1,6,1.6673011039208223,2.9636991903614898,3.0,8,0.25,0,1,7.197260273972603
62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,51,2848,0,0,0,1,0,0,0,1,0,0,1241,1144,0,20,4,4,5,13,159.04669943820224,404.84614402451484,62.05,11,0.1,0,1,7.802739726027397
64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,67,2622,0,0,1,0,0,0,0,0,0,1,1078,1057,0,30,5,5,4,14,150.0648360030511,488.935700108602,35.93333333333333,11,0.13333333333333333,0,1,7.183561643835616
34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,64,2639,0,0,0,1,0,0,0,0,1,0,73,49,0,8,4,2,2,8,10.096627510420614,20.805171839654598,9.125,11,0.25,0,1,7.23013698630137
48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,70,2338,0,0,1,0,0,0,0,0,0,1,53,43,0,9,2,2,2,6,8.274165953806673,12.027375833252453,5.888888888888889,7,0.3333333333333333,0,1,6.405479452054794
38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,42,2491,0,0,0,1,0,1,0,0,0,0,69,29,0,9,2,2,2,6,10.110397430750702,15.684534797434258,7.666666666666667,9,0.2222222222222222,0,1,6.824657534246575
82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,56,2314,0,1,0,0,0,0,0,1,0,0,862,822,1,21,1,4,4,9,135.96802074330162,235.07743309154336,41.04761904761905,9,0.047619047619047616,1,0,6.33972602739726
83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,68,2572,0,0,0,1,0,0,0,1,0,0,1383,1192,1,20,3,4,5,12,196.26555209953347,409.54355163264177,69.15,5,0.05,1,0,7.046575342465753
17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,45,2361,0,1,0,0,0,1,0,0,0,0,31,24,0,9,4,2,1,7,4.792460821685727,9.425060370954405,3.4444444444444446,7,0.3333333333333333,0,1,6.468493150684932
71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,25,2271,0,0,1,0,0,0,0,1,0,0,916,872,0,24,4,5,4,13,147.22148833113167,389.27063017505714,38.166666666666664,4,0.041666666666666664,0,0,6.221917808219178
33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,50,2446,0,0,1,0,0,0,0,1,0,0,17,6,1,4,4,1,1,6,2.536794766966476,4.593284957429551,4.25,8,0.25,1,1,6.701369863013698
63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,66,2310,0,1,0,0,0,1,0,0,0,0,1150,1085,1,28,5,5,5,15,181.7099567099567,600.0654384375315,41.07142857142857,16,0.03571428571428571,1,0,6.328767123287672
83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,48,2339,0,0,0,1,0,0,0,0,0,1,1413,1329,0,22,1,4,5,10,220.49807610089783,366.97882761918277,64.22727272727273,8,0.045454545454545456,0,0,6.4082191780821915
51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,62,2428,0,0,0,1,0,0,0,0,0,1,445,441,0,17,1,3,3,7,66.89662273476112,99.94421437469597,26.176470588235293,6,0.11764705882352941,0,1,6.652054794520548
58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,45,2345,0,0,0,0,1,0,0,1,0,0,913,762,0,24,1,5,4,10,142.10874200426437,248.2646733111849,38.041666666666664,10,0.041666666666666664,0,1,6.424657534246576
